Year_Month,Monthly_Start_Equity,Equity,Monthly_PnL,Monthly_Return_Pct,Drawdown_Pct
2017-06,682000.0,688000.0,6000.0,0.8797653958944283,2.272727272727273
2017-07,688000.0,697000.0,9000.0,1.308139534883721,0.9943181818181818
2017-08,697000.0,672000.0,-25000.0,-3.5868005738880915,4.545454545454546
2017-09,672000.0,711000.0,39000.0,5.803571428571429,0.0
2017-10,711000.0,804000.0,93000.0,13.080168776371309,0.0
2017-11,804000.0,844000.0,40000.0,4.975124378109453,0.0
2017-12,844000.0,924000.0,80000.0,9.47867298578199,0.0
2018-01,924000.0,984000.0,60000.0,6.493506493506493,0.0
2018-02,984000.0,964000.0,-20000.0,-2.0325203252032518,2.0325203252032518
2018-03,964000.0,932000.0,-32000.0,-3.319502074688797,5.284552845528456
2018-04,932000.0,990000.0,58000.0,6.223175965665236,0.0
2018-05,990000.0,1008000.0,18000.0,1.8181818181818181,0.0
2018-06,1008000.0,947000.0,-61000.0,-6.051587301587301,6.051587301587301
2018-07,947000.0,985000.0,38000.0,4.0126715945089755,2.2817460317460316
2018-08,985000.0,1057000.0,72000.0,7.309644670050762,0.0
2018-09,1057000.0,1033000.0,-24000.0,-2.270577105014191,2.270577105014191
2018-10,1033000.0,999000.0,-34000.0,-3.291384317521781,5.4872280037842955
2018-11,999000.0,1049000.0,50000.0,5.005005005005005,0.7568590350047304
2018-12,1049000.0,1084000.0,35000.0,3.336510962821735,0.0
2019-01,1084000.0,1083000.0,-1000.0,-0.09225092250922509,0.09225092250922509
2019-02,1083000.0,1086000.0,3000.0,0.2770083102493075,0.0
2019-03,1086000.0,1176000.0,90000.0,8.287292817679557,0.0
2019-04,1176000.0,1197000.0,21000.0,1.7857142857142856,0.0
2019-05,1197000.0,1243000.0,46000.0,3.842940685045948,0.0
2019-06,1243000.0,1216000.0,-27000.0,-2.1721641190667738,2.1721641190667738
2019-07,1216000.0,1133000.0,-83000.0,-6.825657894736842,8.849557522123893
2019-08,1133000.0,1107000.0,-26000.0,-2.2947925860547222,10.94127111826227
2019-09,1107000.0,1178000.0,71000.0,6.413730803974707,5.229283990345937
2019-10,1178000.0,1216000.0,38000.0,3.225806451612903,2.1721641190667738
2019-11,1216000.0,1292000.0,76000.0,6.25,0.0
2019-12,1292000.0,1347000.0,55000.0,4.256965944272446,0.0
2020-01,1347000.0,1440000.0,93000.0,6.904231625835189,0.0
2020-02,1440000.0,1426000.0,-14000.0,-0.9722222222222222,0.9722222222222222
2020-03,1426000.0,1220000.0,-206000.0,-14.446002805049089,15.277777777777779
2020-04,1220000.0,1409000.0,189000.0,15.491803278688524,2.1527777777777777
2020-05,1409000.0,1466000.0,57000.0,4.045422285308729,0.0
2020-06,1466000.0,1814000.0,348000.0,23.73806275579809,0.0
2020-07,1814000.0,1959000.0,145000.0,7.993384785005513,0.0
2020-08,1959000.0,2105000.0,146000.0,7.452782031648801,0.0
2020-09,2105000.0,2088000.0,-17000.0,-0.8076009501187649,0.8076009501187649
2020-10,2088000.0,2143000.0,55000.0,2.6340996168582373,0.0
2020-11,2143000.0,2294000.0,151000.0,7.046196920205319,0.0
2020-12,2294000.0,2523000.0,229000.0,9.98256320836966,0.0
2021-01,2523000.0,2564000.0,41000.0,1.6250495441934205,0.0
2021-02,2564000.0,2633000.0,69000.0,2.691107644305772,0.0
2021-03,2633000.0,2684000.0,51000.0,1.9369540448157994,0.0
2021-04,2684000.0,2828000.0,144000.0,5.365126676602086,0.0
2021-05,2828000.0,3094000.0,266000.0,9.405940594059405,0.0
2021-06,3094000.0,3341000.0,247000.0,7.9831932773109235,0.0
2021-07,3341000.0,3577000.0,236000.0,7.0637533672553126,0.0
2021-08,3577000.0,3681000.0,104000.0,2.907464355605256,0.0
2021-09,3681000.0,4015000.0,334000.0,9.073621298560173,0.0
2021-10,4015000.0,4308000.0,293000.0,7.2976338729763395,0.0
2021-11,4308000.0,4326000.0,18000.0,0.4178272980501393,0.0
2021-12,4326000.0,4593000.0,267000.0,6.171983356449376,0.0
2022-01,4593000.0,4923000.0,330000.0,7.184846505551927,0.0
2022-02,4923000.0,4649000.0,-274000.0,-5.5657119642494415,5.5657119642494415
2022-03,4649000.0,4962000.0,313000.0,6.732630673263067,0.0
2022-04,4962000.0,5432000.0,470000.0,9.47198710197501,0.0
2022-05,5432000.0,5405000.0,-27000.0,-0.4970544918998527,0.4970544918998527
2022-06,5405000.0,5449000.0,44000.0,0.8140610545790935,0.0
2022-07,5449000.0,5849000.0,400000.0,7.340796476417691,0.0
2022-08,5849000.0,6177000.0,328000.0,5.607796204479398,0.0
2022-09,6177000.0,6280000.0,103000.0,1.6674761210943825,0.0
2022-10,6280000.0,6470000.0,190000.0,3.0254777070063694,0.0
2022-11,6470000.0,6676000.0,206000.0,3.1839258114374034,0.0
2022-12,6676000.0,7041000.0,365000.0,5.467345715997603,0.0
2023-01,7041000.0,7030000.0,-11000.0,-0.15622780854992188,0.15622780854992188
2023-02,7030000.0,6895000.0,-135000.0,-1.9203413940256047,2.0735690952989634
2023-03,6895000.0,6771000.0,-124000.0,-1.7984046410442351,3.8346825734980827
2023-04,6771000.0,7397000.0,626000.0,9.245310884655147,0.0
2023-05,7397000.0,7712000.0,315000.0,4.258483168852237,0.0
2023-06,7712000.0,8048000.0,336000.0,4.356846473029045,0.0
2023-07,8048000.0,8250000.0,202000.0,2.5099403578528827,0.0
2023-08,8250000.0,8654000.0,404000.0,4.8969696969696965,0.0
2023-09,8654000.0,8766000.0,112000.0,1.2941992142361913,0.0
2023-10,8766000.0,8907000.0,141000.0,1.6084873374401096,0.0
2023-11,8907000.0,9433000.0,526000.0,5.905467609745144,0.0
2023-12,9433000.0,9843000.0,410000.0,4.346443337220396,0.0
2024-01,9843000.0,10238000.0,395000.0,4.013004165396729,0.0
2024-02,10238000.0,10375000.0,137000.0,1.3381519828091424,0.0
2024-03,10375000.0,10344000.0,-31000.0,-0.2987951807228916,0.2987951807228916
2024-04,10344000.0,11181000.0,837000.0,8.091647331786543,0.0
2024-05,11181000.0,11461000.0,280000.0,2.504248278329309,0.0
2024-06,11461000.0,12313000.0,852000.0,7.433906290899572,0.0
2024-07,12313000.0,12991000.0,678000.0,5.506375375619264,0.0
2024-08,12991000.0,13271000.0,280000.0,2.1553383111384807,0.0
2024-09,13271000.0,13437000.0,166000.0,1.2508477130585487,0.0
2024-10,13437000.0,13268000.0,-169000.0,-1.2577212175336756,1.2577212175336756
2024-11,13268000.0,13517000.0,249000.0,1.8766958094663853,0.0
2024-12,13517000.0,14085000.0,568000.0,4.20211585410964,0.0
2025-01,14085000.0,13776000.0,-309000.0,-2.1938232161874334,2.1938232161874334
2025-02,13776000.0,13206000.0,-570000.0,-4.137630662020906,6.240681576144834
2025-03,13206000.0,13584000.0,378000.0,2.862335302135393,3.5569755058572947
2025-04,13584000.0,14004000.0,420000.0,3.091872791519435,0.5750798722044729
2025-05,14004000.0,14705000.0,701000.0,5.005712653527564,0.0
2025-06,14705000.0,15062000.0,357000.0,2.4277456647398843,0.0
2025-07,15062000.0,15225000.0,163000.0,1.082193599787545,0.0
2025-08,15225000.0,15342000.0,117000.0,0.7684729064039408,0.0
2025-09,15342000.0,15669000.0,327000.0,2.1314039890496677,0.0
2025-10,15669000.0,15999000.0,330000.0,2.106069308826345,0.0
2025-11,15999000.0,15926000.0,-73000.0,-0.45627851740733794,0.45627851740733794
2025-12,15926000.0,15910000.0,-16000.0,-0.10046464900163256,0.5562847677979874
2026-01,15910000.0,15725000.0,-185000.0,-1.1627906976744187,1.7126070379398715
2026-02,15725000.0,16473000.0,748000.0,4.756756756756757,0.0
2026-03,16473000.0,15577000.0,-896000.0,-5.439203545195167,5.439203545195167
2026-04,15577000.0,18000000.0,2423000.0,15.55498491365475,0.0
2026-05,18000000.0,18390000.0,390000.0,2.166666666666667,0.0
2026-06,18390000.0,18744000.0,354000.0,1.9249592169657423,0.0
2026-07,18744000.0,18901000.0,157000.0,0.8376013657703799,0.0
2026-08,18901000.0,19290000.0,389000.0,2.058092164435744,0.0
